acc,center_name,biosample,organism,bioproject,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam,attr_bases,attr_bytes,attr_run_file_create_date,attr_collection_date_sam,attr_ena_first_public_sam,attr_ena_last_update_sam,attr_external_id_sam,attr_geographic_location__country_and_or_sea__sam,attr_host_health_state_sam,attr_host_scientific_name_sam,attr_insdc_center_name_sam,attr_insdc_first_public_sam,attr_insdc_last_update_sam,attr_insdc_status_sam,attr_isolate_sam_ss_dpl100,attr_isolation_source_sam,attr_scientific_name_sam,attr_sub_species_sam,attr_submitter_id_sam,attr_organism_sam,attr_collected_by_sam,attr_food_origin_sam,attr_host_sam,attr_ifsac__category_sam,attr_isolate_name_alias_sam,attr_lat_lon_sam_s_dpl34,attr_ontological_term_sam,attr_project_name_sam,attr_sequenced_by_sam,attr_source_type_sam,attr_strain_sam_ss_dpl139,attr_attribute_package_sam,attr_host_disease_sam,attr_serovar_sam,attr_assemblyname,attr_arrayexpress_species_sam,attr_common_name_sam,attr_subject_id_sam_s_dpl1092,attr_alias_sam,attr_ena_checklist_sam_s_dpl67,attr_environmental_sample_sam,attr_geographic_location__latitude__sam,attr_geographic_location__longitude__sam,attr_insdc_center_alias_sam,attr_is_the_sequenced_pathogen_host_associated__sam,attr_sra_accession_sam,attr_title_sam,attr_ena_last_update_sam_ss_dpl537,attr_isolation_source_host_associated_sam_s_dpl264,attr_broker_name_sam,attr_isolation_source_non_host_associated_sam,attr_host_associated_sam,attr_country_sam,attr_isolation_date_sam,attr_lab_id_sam,attr_region_sam,attr_resistance_profile_sam,attr_sample_source_sam,attr_continent_sam,attr_source_name_sam,attr_year_sam_s_dpl152,attr_mlst_sam,attr_source_sam,attr_source_site_sam,attr_strain_name_sam,attr_geographic_location_sam_s_dpl93,attr_geographic_location__region_and_locality__sam,attr_antibiotic_exposure_sam,attr_passaging_sam,attr_variant_sam,attr_experimental_factor__immunoprecipitate_exp,attr_experimental_factor__phenotype_exp,attr_genotype_sam_ss_dpl92,attr_growth_condition_sam,attr_organism_part_sam,attr_phenotype_sam,attr_bio_material_sam,attr_instrument_sam,attr_ena_status_id_exp,attr_ena_status_id_run,attr_fda_lab_id_sam,attr_subspecies_sam,attr_genus_sam,attr_projectaccession_sam,attr_publicaccession_sam,attr_species_sam,attr_pfge_primaryenzyme_pattern_sam,attr_isolate_name_sam,attr_env_local_scale_sam,attr_purpose_of_sampling_sam,attr_strain_original_sam,attr_lexmapr_version_sam,attr_outbreak_sam,attr_pfge_secondaryenzyme_pattern_sam,attr_narms_id_sam,attr_narms_isolate_number_sam,attr_package_sam,attr_collection_date_run,attr_host_age_sam,attr_host_sex_sam,attr_culture_collection_sam_ss_dpl468,attr_hhs_region_sam,attr_geo_location_sam,attr_serotype_sam,attr_organisation_name_sam,attr_spuid_namespace_sam,attr_subgroup_sam,attr_potential_contaminant_sam,attr_sequence_type_sam_ss_dpl2,attr_description_sam,attr_intended_consumer_sam,attr_subtype_sam,attr_contact_info_sam,attr_env_broad_scale_sam,attr_env_medium_sam,attr_isol_growth_condt_sam,attr_propagation_sam,attr_host_tissue_sampled_sam_s_dpl239,attr_accession_sam,attr_submitted_serotype_sam,attr_sequence_funding_program_name_sam,attr_sample_type_sam_ss_dpl131,attr_treatment_sam_ss_dpl55,attr_num_replicons_sam,attr_ref_biomaterial_sam,attr_isolation_source_host_associated_sam_s_dpl263,attr_platform_model_sam,attr_sample_number_sam_s_dpl45,attr_biomaterial_provider_sam,attr_antigenform_sam,attr_sourcetype_sam,attr_replicate_sam_ss_dpl121,attr_tax_id_sam_ss_dpl29,attr_experimental_specimen_type_sam,attr_specimen_source_id_sam,attr_passage_history_sam_s_dpl312,attr_pathotype_sam,attr_specimen_voucher_sam,attr_receipt_date_sam
SRR31741965,PULSENET,SAMN45863868,Salmonella enterica,PRJNA230403,USA,North America,USA,427791457,157247603,2024-12-16T18:36:00.000Z,2024,,,,,,,,,,,,missing,,,,,CDC,,missing,,PNUSAS492609,,,missing,CDC,human,PNUSAS492609,,missing,Sandiego,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2024,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR32629584,PULSENET,SAMN47288406,Salmonella enterica,PRJNA230403,USA,North America,USA,291496464,199363260,2025-03-10T09:54:00.000Z,2025,,,,,,,,,,,,missing,,,,,CDC,,missing,,PNUSAS503621,,,CDC,CDC,human,PNUSAS503621,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2025,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30751450,SCDPH_PNGT,SAMN43848846,Salmonella enterica,PRJNA230403,USA,North America,USA:SC,453530651,168174379,2024-09-20T16:00:00.000Z,2024,,,,,,,,,,,missing,human,,,,,SC,,missing,,SALM24-1043,missing,,,South Carolina Department of Public Health,,PNUSAS462026,,missing,Newport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR32829677,PULSENET,SAMN47541495,Salmonella enterica,PRJNA230403,USA,North America,USA,284848317,195195312,2025-03-23T23:20:00.000Z,2025,,,,,,,,,,,,missing,,,,,CDC,,missing,,missing,,,PulseNet,missing,human,PNUSAS505225,,missing,Braenderup,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2025,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR17918648,PULSENET,SAMN25716937,Salmonella enterica,PRJNA230403,USA,North America,USA,303635357,205031147,2022-02-07T17:48:00.000Z,2022-01,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,GA,human,PNUSAS257451,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30404927,PULSENET,SAMN43370265,Salmonella enterica,PRJNA230403,uncalculated,uncalculated,missing,189633715,96889985,2024-08-26T23:00:00.000Z,2024,,,,,,,,,,,missing,blood,,,,,CA,,Homo sapiens,,missing,missing,,PulseNet,CA,human,PNUSAS467639,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR13015946,PULSENET,SAMN16721622,Salmonella enterica,PRJNA230403,USA,North America,USA,324371061,160742457,2020-11-10T08:32:00.000Z,2020-10,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,TX,human,PNUSAS179874,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR10527121,PULSENET,SAMN13384381,Salmonella enterica,PRJNA230403,USA,North America,USA,322527162,211792820,2019-11-25T14:41:00.000Z,2019-10,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,MI,human,PNUSAS118753,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14521643,PULSENET,SAMN19156955,Salmonella enterica,PRJNA230403,USA,North America,USA,419053193,236698593,2021-05-13T16:54:00.000Z,2021-04,,,,,,,,,,,missing,missing,,,,,missing,,missing,,missing,missing,,PulseNet,OH,human,PNUSAS201458,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12777261,PULSENET,SAMN16377166,Salmonella enterica,PRJNA230403,USA,North America,USA,371881376,248136755,2020-10-05T18:52:00.000Z,2020-08,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,CA,human,PNUSAS172702,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22378829,PULSENET,SAMN31838796,Salmonella enterica,PRJNA230403,USA,North America,USA,456494864,275730375,2022-11-22T13:42:00.000Z,2022-11,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,MA,human,PNUSAS318313,,missing,Typhimurium,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6481010,EDLB-CDC,SAMN08376939,Salmonella enterica,PRJNA230403,USA,North America,USA,926840090,500101901,2018-01-18T14:05:00.000Z,2015-08,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,ID,human,2015AM-1956,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR19087684,PULSENET,SAMN28094449,Salmonella enterica,PRJNA230403,USA,North America,USA,344265568,203303727,2022-05-04T17:34:00.000Z,2022-04,,,,,,,,,,,Missing,Missing,,,,,CDC,,Missing,,missing,Missing,,PulseNet,MO,human,PNUSAS269403,,Missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33972915,PULSENET,SAMN49077753,Salmonella enterica,PRJNA230403,USA,North America,USA,284382424,97133989,2025-06-13T15:00:00.000Z,2025-01,,,,,,,,,,,,missing,,,,,CDC,,Not Provided,,missing,,,PulseNet,missing,human,PNUSAS516429,,Not Provided,Paratyphi B var. L(+) tartrate+,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR7463968,EDLB-CDC,SAMN09534172,Salmonella enterica,PRJNA230403,USA,North America,USA,232504680,122716926,2018-07-02T12:32:00.000Z,2018-06,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,KS,human,PNUSAS044892,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12634128,PULSENET,SAMN16124587,Salmonella enterica,PRJNA230403,USA,North America,USA,438322982,266919510,2020-09-14T14:26:00.000Z,2020-08,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,MI,human,PNUSAS166389,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR19230050,PULSENET,SAMN28454354,Salmonella enterica,PRJNA230403,USA,North America,USA,710848566,433525674,2022-05-16T16:06:00.000Z,2022-04,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,AL,human,PNUSAS271332,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25030410,PULSENET,SAMN35989739,Salmonella enterica,PRJNA230403,USA,North America,USA,412550191,279586656,2023-06-26T21:25:00.000Z,2023,,,,,,,,,,,missing,missing,,,,,missing,,missing,,missing,missing,,PulseNet,NC,human,PNUSAS358541,,missing,Saintpaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR19226710,PULSENET,SAMN28453069,Salmonella enterica,PRJNA230403,USA,North America,USA,411865868,251530011,2022-05-16T15:07:00.000Z,2022-04,,,,,,,,,,,missing,missing,,,,,SC,,missing,,SALM22-0206,missing,,PulseNet,SC,human,PNUSAS271234,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21025995,PULSENET,SAMN30282694,Salmonella enterica,PRJNA230403,USA,North America,USA,394258022,206470072,2022-08-12T14:05:00.000Z,2022-07,,,,,,,,,,,missing,missing,,,,,missing,,missing,,missing,missing,,PulseNet,TN,human,PNUSAS290741,,missing,Newport,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33789311,PULSENET,SAMN48849199,Salmonella enterica,PRJNA230403,USA,North America,USA,172159577,60652181,2025-06-02T11:50:00.000Z,2025,,,,,,,,,,,,missing,,,,,CDC,,missing,,PNUSAS514367,,,missing,CDC,human,PNUSAS514367,,missing,enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2025,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30133642,PULSENET,SAMN43037534,Salmonella enterica,PRJNA230403,USA,North America,USA,264461489,95380346,2024-08-05T17:29:00.000Z,missing,,,,,,,,,,,missing,stool,,,,,CO,,Homo sapiens,,missing,missing,,PulseNet,CO,human,PNUSAS459331,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30773227,PULSENET,SAMN43896092,Salmonella enterica,PRJNA230403,uncalculated,uncalculated,Not Provided,316818556,205709956,2024-09-23T16:04:00.000Z,2024-01-01,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,,,human,PNUSAS474497,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,,missing,missing,,,USA: missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR24661483,PULSENET,SAMN35218465,Salmonella enterica,PRJNA230403,USA,North America,USA,467762697,298557113,2023-05-19T15:57:00.000Z,2023,,,,,,,,,,,missing,missing,,,,,missing,,missing,,missing,missing,,PulseNet,AR,human,PNUSAS349839,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR8170261,EDLB-CDC,SAMN10391352,Salmonella enterica,PRJNA230403,USA,North America,USA,462441354,252563057,2018-11-07T10:20:00.000Z,2015-07,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,AK,human,PNUSAS054978,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9117115,PULSENET,SAMN11842241,Salmonella enterica,PRJNA230403,USA,North America,USA,462138893,272537050,2019-05-24T16:29:00.000Z,2019-03,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,CA,human,PNUSAS075585,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR27351647,PULSENET,SAMN39126215,Salmonella enterica,PRJNA230403,uncalculated,uncalculated,missing,335140178,191555847,2023-12-26T18:31:00.000Z,missing,,,,,,,,,,,missing,urine,,,,,ID,,Homo sapiens,,missing,missing,,PulseNet,ID,human,PNUSAS411056,,missing,Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR19552108,PULSENET,SAMN28885917,Salmonella enterica,PRJNA230403,USA,North America,USA,294083530,188327126,2022-06-06T19:38:00.000Z,2022-05,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,GA,human,PNUSAS275271,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR31364359,PULSENET,SAMN44772542,Salmonella enterica,PRJNA230403,USA,North America,USA,255578791,147676176,2024-11-15T19:16:00.000Z,2024,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,PNUSAS482820,missing,,missing,CDC,human,PNUSAS482820,,missing,Bareilly,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2024,missing,missing,,,USA: missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30608842,PULSENET,SAMN43552253,Salmonella enterica,PRJNA230403,USA,North America,USA,366070988,242083166,2024-09-09T18:56:00.000Z,missing,,,,,,,,,,,missing,stool,,,,,CA,,Homo sapiens,,missing,missing,,PulseNet,LAC,human,PNUSAS472436,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR26988081,PULSENET,SAMN38501007,Salmonella enterica,PRJNA230403,USA,North America,USA,384752835,226170073,2023-11-29T15:46:00.000Z,missing,,,,,,,,,,,missing,stool,,,,,CA,,Homo sapiens,,missing,missing,,PulseNet,LAC,human,PNUSAS404543,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR32984515,PULSENET,SAMN47788087,Salmonella enterica,PRJNA230403,USA,North America,USA,437010231,142582437,2025-04-04T15:14:00.000Z,2025,,,,,,,,,,,,missing,,,,,CDC,,missing,,missing,,,PulseNet,missing,human,PNUSAS506670,,missing,Typhi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2025,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR32118531,PULSENET,SAMN46409163,Salmonella enterica,PRJNA230403,USA,North America,USA,359910639,234470598,2025-01-24T19:07:00.000Z,2024,,,,,,,,,,,,missing,,,,,CDC,,missing,,PNUSAS498301,,,missing,CDC,human,PNUSAS498301,,missing,Uganda,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2024,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11479008,PULSENET,SAMN14535170,Salmonella enterica,PRJNA230403,USA,North America,USA,444365307,288014538,2020-04-04T02:50:00.000Z,2019-12,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,NC,human,PNUSAS140892,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21071150,PULSENET,SAMN30325441,Salmonella enterica,PRJNA230403,USA,North America,USA,379366955,203752341,2022-08-15T18:29:00.000Z,2022-07,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,CO,human,PNUSAS291570,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR11237911,PULSENET,SAMN14292035,Salmonella enterica,PRJNA230403,USA,North America,USA,332797769,188023484,2020-03-04T17:28:00.000Z,missing,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,LA,human,PNUSAS137424,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4046921,EDLB-CDC,SAMN05558772,"Salmonella enterica subsp. enterica serovar 9,12:-:1,5",PRJNA230403,USA,North America,USA,361094562,212985460,2016-08-23T15:55:00.000Z,2016-07,,,,,,,,,,,,stool,,enterica,,,CDC,,Missing,,,Missing,,PulseNet,MD,human,PNUSAS003347,,Missing,"I 9,12:-:1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5-9,,,3,,"I 9,12:-:1,5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25649730,PULSENET,SAMN36996940,Salmonella enterica,PRJNA230403,USA,North America,USA,267563380,143181537,2023-08-15T20:01:00.000Z,2023,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,CA,human,PNUSAS372941,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR18556258,PULSENET,SAMN27122488,Salmonella enterica,PRJNA230403,USA,North America,USA,168233932,71329399,2022-03-31T10:01:00.000Z,2022-03,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,FL,human,PNUSAS264182,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR6054141,EDLB-CDC,SAMN07646601,Salmonella enterica,PRJNA230403,USA,North America,USA,424022898,255079897,2017-09-20T11:20:00.000Z,2017-07,,,,,,,,,,,,stool,,,,,CDC,,Missing,,,Missing,,PulseNet,WI,human,PNUSAS023064,,Missing,Serotype pending,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR22929798,PULSENET,SAMN32494461,Salmonella enterica,PRJNA230403,USA,North America,USA,386458254,221685058,2022-12-29T20:43:00.000Z,2022-12,,,,,,,,,,,missing,missing,,,,,missing,,missing,,missing,missing,,PulseNet,AR,human,PNUSAS324750,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR33828661,PULSENET,SAMN48893104,Salmonella enterica,PRJNA230403,USA,North America,USA,438102904,157026763,2025-06-04T12:50:00.000Z,2025,,,,,,,,,,,,missing,,,,,CDC,,missing,,PNUSAS514616,,,FL-VL00496-250530,CDC,human,PNUSAS514616,,missing,panama,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,missing,,,,,,,,2025,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR21141374,PULSENET,SAMN30413378,Salmonella enterica,PRJNA230403,USA,North America,USA,558589734,321741278,2022-08-19T16:56:00.000Z,2022-07,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,WA,human,PNUSAS293074,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9989776,PULSENET,SAMN12590725,Salmonella enterica,PRJNA230403,USA,North America,USA,415433200,268808251,2019-08-16T17:28:00.000Z,2019-08,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,OK,human,PNUSAS090445,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR30148154,PULSENET,SAMN43047084,Salmonella enterica,PRJNA230403,uncalculated,uncalculated,missing,444060451,152631389,2024-08-06T18:05:00.000Z,2024,,,,,,,,,,,missing,stool,,,,,CA,,Homo sapiens,,missing,missing,,PulseNet,CA,human,PNUSAS459712,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR28730522,PULSENET,SAMN41003203,Salmonella enterica,PRJNA230403,USA,North America,USA,436359149,149287729,2024-04-18T08:16:00.000Z,2024,,,,,,,,,,,missing,stool,,,,,FL,,Homo sapiens,,missing,missing,,PulseNet,FL,human,PNUSAS431933,,missing,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR12332705,PULSENET,SAMN15654425,Salmonella enterica,PRJNA230403,USA,North America,USA,354739949,165803975,2020-07-27T16:16:00.000Z,2020-07,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,,missing,,PulseNet,FL,human,PNUSAS155696,,missing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR25764081,PULSENET,SAMN37162381,Salmonella enterica,PRJNA230403,USA,North America,USA,309720943,185926443,2023-08-28T16:24:00.000Z,2023,,,,,,,,,,,missing,missing,,,,,CDC,,missing,,missing,missing,,PulseNet,NC,human,PNUSAS376889,,missing,enteritidis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
